a,No,학교명,도서관명_국문,도서관명_영문,성격 1,성격 2,도서관수(분관 포함),우편번호,주소,개관년도,전화,FAX,홈페이지_주소,번호,경도,위도,상태
college_lib_3.shp.csv,74,연암대학교,연암대학교 도서관,Yonam College Library,사립,전문대학(2년제),0,31005,"충청남도 천안시 서북구 성환읍 연암로 313, 연암대학교 도서관 ",1974,041-580-1024,041-580-1027,http://http://lib.yonam.ac.kr,300,127.1599141,36.9464767,정좌표
college_lib_3.shp.csv,75,영남대학교,영남대학교 도서관,Yeungnam University Library,사립,대학교,2,38541,"경상북도 경산시 대학로 280 (대동), 영남대학교 중앙도서관",1947,053-810-1655,053-810-4709,http://libs.yu.ac.kr,300,128.7614582,35.83492126,정좌표
college_lib_3.shp.csv,76,영남대학교,영남대학교 의과대학 의학도서관,Yeungnam University College of Medicine Medical Library,사립,대학교,0,42415,"대구광역시 남구 현충로 170, 영남대학교 의과대학 의학도서관 (대명동, 영남대학교(병원), 영남이공대학교)",1981,053-640-6834,053-651-0394,http://medlib.yu.ac.kr,300,128.5816193,35.84745948,정좌표
college_lib_3.shp.csv,77,영남신학대학교,영남신학대학교 도서관,Youngnam Theological University and Seminary Library,사립,대학교,0,38451,"경상북도 경산시 진량읍 봉회1길 26, 영남신학대학교 (진량읍)",1954,053-850-0573,053-853-6353,http://lib.ytus.ac.kr,300,128.8179854,35.88093772,정좌표
college_lib_3.shp.csv,78,영남외국어대학,영남외국어대학 도서관,YOUNGNAM FOREIGN LANGUAGE COLLEGE LIBRARY,사립,전문대학(2년제),0,712881,경북 경산시 남천면 협석리 영남외국어대학,1996,053-810-0163,053-810-0196,http://library.yflc.ac.kr/,300,128.734553,35.78757442,인근좌표
college_lib_3.shp.csv,79,영남이공대학교,영남이공대학교 도서관,Yeungnam University College Library,사립,전문대학(2년제),0,705703,대구광역시 남구 현충로 170 대명동 영남이공대학교,1975,053-650-9501,053-624-9873,http://lib.ync.ac.kr,300,128.5816193,35.84745948,정좌표
college_lib_3.shp.csv,80,영산대학교,영산대학교 도서관,Youngsan University Central Library,사립,대학교,2,50510,"경상남도 양산시 주남로 288, 중앙도서관 학술정보팀 (주남동, 영산대학교양산캠퍼스)",1997,055-380-9135,055-380-9131,http://lib.ysu.ac.kr,300,129.1459242,35.4287333,정좌표
college_lib_3.shp.csv,81,영산선학대학교,영산선학대학교 도서관,Youngsan University of Seonstudies Library,사립,대학교,1,513902,전남 영광군 백수읍 길용리 성지로 1357,1997,061-350-6042,061-352-1049,https://lib.youngsan.ac.kr/YSWL/,300,126.4413413,35.32735385,정좌표
college_lib_3.shp.csv,82,영진전문대학교,영진전문대학교 도서관,Yeungjin University Library,사립,전문대학(2년제),0,41527,"대구광역시 북구 복현로 35, 영진전문대학도서관 (복현동, 영진전문대학)",1977,053-940-5152,053-940-5158,http://lib.yju.ac.kr,300,128.6209384,35.89680773,정좌표
college_lib_3.shp.csv,83,예명대학원대학교,예명대학원대학교 도서관,Yemyung Graduate University Library,사립,전문대학원,0,6723,서울특별시 서초구 남부순환로337가길 49 (서초동),1999,02-585-9611,02-582-6836,www.ygu.ac.kr,300,127.0237416,37.48421645,정좌표
college_lib_3.shp.csv,84,예수대학교,예수대학교 도서관,"JESUS UNIVERSITY, LIBRARY ",사립,대학교,0,54989,"전라북도 전주시 완산구 서원로 383, 도서관 (본부1층) (중화산동1가, 예수대학교)",1975,063-230-7770,063-230-7772,http://library.jesus.ac.kr,300,127.1347774,35.81542646,정좌표
college_lib_3.shp.csv,85,예원예술대학교,예원예술대학교 도서관,Yewon Art University Library,사립,대학교,0,55913,"전라북도 임실군 신평면 창인로 117 (신평면, 예원예술학교) 도서관",2000,063-640-7114,063-640-7773,https://lib.yewon.ac.kr/,300,127.2701369,35.64662985,정좌표
college_lib_3.shp.csv,86,오산대학교,오산대학교 도서관,Osan University Library,사립,전문대학(3년제),0,18119,"경기도 오산시 청학로 45, 오산대학교 (청학동, 오산대학)",1980,031-370-2594,031-370-2884,http://lib.osan.ac.kr,300,127.0608939,37.15626225,정좌표
college_lib_3.shp.csv,87,온석대학원대학교,온석대학원대학교 학술정보원,library,사립,전문대학원,1,449885,경기 용인시 처인구 남사면 아곡리,2000,031-339-9015,031-339-9093,http://www.ctu.ac.kr,300,127.1686461,37.15067299,인근좌표
college_lib_3.shp.csv,88,용문상담심리대학원대학교,용문상담심리대학원대학교 도서관,Yongmoon Graduate School of Counseling Psychology Library,사립,전문대학원,0,3136,"서울특별시 종로구 율곡로 154, (원남동150-2) ",2009,070-8620-3317,02-3672-1012,lib.yongmoon.ac.kr/,300,126.9959187,37.57608409,정좌표
college_lib_3.shp.csv,89,용인대학교,용인대학교 도서관,Yongin University Central Library,사립,대학교,0,17092,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",1953,031-8020-3302,031-8020-3308,http://library.yongin.ac.kr,300,127.1671971,37.22595614,정좌표
college_lib_3.shp.csv,90,용인송담대학교,용인송담대학교 도서관,Yong-In SongDam College Library,사립,전문대학(3년제),1,17145,"경기도 용인시 처인구 동부로 61 (마평동, 용인송담대학교)",1995,031-330-9161,031-330-9169,http://library.ysc.ac.kr,300,127.218502,37.22781421,정좌표
college_lib_3.shp.csv,91,우석대학교,우석대학교 도서관,woosuk university library,사립,대학교,0,565701,전라북도 완주군 삼례읍 삼례로 443 우석대학교,1979,063-290-1084,063-290-1085,http://library.woosuk.ac.kr,300,127.0676206,35.91493037,정좌표
college_lib_3.shp.csv,92,우송대학교,우송대학교 우송도서관,Woosong Library,사립,대학교,1,34606,대전 동구 동대전로 171 우송대학교 ,1996,042-629-6501,042-629-6530,http://library.wsu.ac.kr,300,127.4465531,36.33950369,정좌표
college_lib_3.shp.csv,93,우송정보대학,우송정보대학 우송도서관,Woosong Library,사립,전문대학(3년제),0,34518,"대전광역시 동구 백룡로 59, 학술정보센터 (자양동, 우송정보대학동캠퍼스)",1996,042-629-6500,042-630-9159,https://library.wsu.ac.kr/,300,127.4540756,36.33694761,정좌표
college_lib_3.shp.csv,94,울산과학기술원,울산과학기술원 학술정보관,UNIST Library,특별법법인,대학교,0,44919,"울산광역시 울주군 언양읍 유니스트길 50, 202동 학술정보관 (언양읍, 울산과학기술원)",2009,052-217-1417,052-217-1409,http://library.unist.ac.kr,300,129.1882148,35.57720319,정좌표
college_lib_3.shp.csv,95,울산과학대학교,울산과학대학교 도서관,Ulsan College Digital Library,사립,전문대학(3년제),1,44022,"울산광역시 동구 봉수로 101, 울산과학대학교 도서관 (화정동, 울산과학대학동부캠퍼스)",1973,052-230-0576,052-230-0580,http://lib.uc.ac.kr,300,129.4168361,35.49574866,정좌표
college_lib_3.shp.csv,96,울산대학교,울산대학교 도서관,University of Ulsan Central Library,사립,대학교,0,44610,울산 남구 대학로 93 울산대학교 중앙도서관  (무거동),1970,052-259-2463,052-277-2205,http://library.ulsan.ac.kr,300,129.2557353,35.5472658,정좌표
college_lib_3.shp.csv,97,울산대학교,울산대학교 의과대학 아산의학도서관,"University of Ulsan College of Medicine, Asan Medical Library",사립,대학교,0,5505,"서울특별시 송파구 올림픽로43길 88, 아산교육연구관 1층 아산의학도서관 (풍납동, 서울아산병원)",1989,02-3010-4225,02-3010-4229,http://aml.amc.seoul.kr,300,127.1070973,37.5254121,정좌표
college_lib_3.shp.csv,98,웅지세무대학교,웅지세무대학교 도서관,woong ji college library,사립,전문대학(3년제),0,10846,"경기도 파주시 탄현면 웅지로144번길 73, 웅지세무대학교 (탄현면, 웅지세무대학)",2004,031-940-3114,031-940-3119,http://wat.ac.kr/,300,126.7364911,37.81778747,정좌표
college_lib_3.shp.csv,99,원광대학교,원광대학교 도서관,Wonkwang University Central Library,사립,대학교,1,54538,"전라북도 익산시 익산대로 460 (신용동, 원광대학교)",1946,063-850-5444,063-850-5448,http://elibrary.wku.ac.kr/,300,126.9602234,35.97171387,정좌표
college_lib_3.shp.csv,100,원광보건대학교,원광보건대학교 도서관,Wonkwang Health Science University Library,사립,전문대학(3년제),1,54538,"전라북도 익산시 익산대로 514 도서관 (신동, 원광보건대학)",1976,063-840-1163,063-840-1160,http://library.wu.ac.kr,300,126.956195,35.97274603,정좌표
college_lib_4.shp.csv,1,원불교대학원대학교,원불교대학원대학교 도서관,Won-Buddhism Graduate School Library,사립,전문대학원,0,54536,"전라북도 익산시 익산대로33길 23 (신용동, 원불교대학원대학교)",1997,063-841-5751,063-851-1328,http://www.wonbuddhism.ac.kr,400,126.9528454,35.97535892,정좌표
college_lib_4.shp.csv,2,웨스트민스터신학대학원대학교,웨스트민스터신학대학원대학교 도서관,Westminster school of theology library,사립,전문대학원,0,446916,경기 용인시 기흥구 중동 38-1( 동백죽전대로 201-11),1997,031-270-6019,031-270-6060,http://lib.wgst.ac.kr,400,127.1580255,37.25889777,정좌표
college_lib_4.shp.csv,3,위덕대학교,위덕대학교 학술정보원,Academic Library and Information Center,사립,대학교,0,38004,"경상북도 경주시 강동면 동해대로 261 (강동면, 위덕대학교)",1996,054-760-1216,054-760-1219,lib.uu.ac.kr,400,129.283725,36.01070433,정좌표
college_lib_4.shp.csv,4,유원대학교,유원대학교 도서관,U1 university library,사립,대학교,0,29131,"충청북도 영동군 영동읍 대학로 310, 도서관 (영동읍, U1대학교)",1994,043-740-1073,043-740-1079,http://yulis.u1.ac.kr/,400,127.7978389,36.19297161,정좌표
college_lib_4.shp.csv,5,유한대학교,유한대학교 도서관,Yuhan University Library ,사립,전문대학(2년제),0,14780,"경기도 부천시 소사구 경인로 590, 유한대학교 (괴안동, 유한대학)",1978,02-2610-0641,02-2610-0924,http://lib.yuhan.ac.kr,400,126.8219792,37.48684077,정좌표
college_lib_4.shp.csv,6,육군사관학교,육군사관학교 도서관,Korea Military Academy Library,기타,기타,0,1805,"서울특별시 노원구 화랑로 574, 사서함 77호  (공릉동)",1952,02-2197-6709,02-0-0,http://lib.kma.ac.kr/,400,127.0897201,37.62208817,인근좌표
college_lib_4.shp.csv,7,을지대학교,을지대학교 대전캠퍼스 학술정보원,Eulji University Library,사립,대학교,0,34824,"대전광역시 중구 계룡로771번길 77 (용두동, 을지대학교)",1967,042-259-1576,042-2259-1579,http://lib.eulji.ac.kr,400,127.4055722,36.33302329,정좌표
college_lib_4.shp.csv,8,이화여자대학교,이화여자대학교 도서관,Ewha Womans University Library,사립,대학교,5,3760,"서울특별시 서대문구 이화여대길 52, 이화여자대학교 도서관 (대현동, 이화여자대학교)",1923,02-3277-3129,02-3277-3496,http://lib.ewha.ac.kr,400,126.9507285,37.56389684,정좌표
college_lib_4.shp.csv,9,인덕대학교,인덕대학교 도서관,Library of induk university,사립,전문대학(2년제),0,1878,"서울특별시 노원구 초안산로 12, 도서관 (월계동, 인덕대학교)",1971,02-950-7173,02-950-7179,http://library.induk.ac.kr,400,127.0559829,37.63019529,정좌표
college_lib_4.shp.csv,10,인제대학교,인제대학교 백인제기념도서관,Paik Inje Memorial Library,사립,대학교,0,50834,"경상남도 김해시 인제로 197, 백인제기념도서관 (어방동, 인제대학교)",1983,055-320-3455,055-336-0223,http://library.inje.ac.kr/,400,128.9037365,35.24857854,정좌표
college_lib_4.shp.csv,11,인제대학교,인제대학교 의학도서관,Inje University Medical Library,사립,대학교,0,614735,부산광역시 부산진구 복지로 75 인제대학교 의과대학 6층 의학도서관,1979,051-894-2880,051-894-4500,https://medline.inje.ac.kr/,400,129.0208656,35.14552586,정좌표
college_lib_4.shp.csv,12,인천가톨릭대학교,인천가톨릭대학교 도서관,Incheon Catholic University Library,사립,대학교,0,23058,인천 강화군 양도면 고려왕릉로 53-1 인천가톨릭대학교 ,1996,032-930-8048,032-937-8137,http://library.iccu.ac.kr/,400,126.4476931,37.6557758,정좌표
college_lib_4.shp.csv,13,인천가톨릭대학교,인천가톨릭대학교 송도국제캠퍼스 도서관,Incheon Catholic University,사립,대학교,0,21987,인천 연수구 송도문화로120번길 12 인천가톨릭대학교 송도국제캠퍼스  (송도동),2008,032-830-7044,032-830-7046,http://artlib.iccu.ac.kr,400,126.6635525,37.37371398,정좌표
college_lib_4.shp.csv,14,인천대학교,인천대학교 도서관,Incheon National University Haksan Library,국립대법인,대학교,0,22012,인천 연수구 아카데미로 119 인천대학교 6호관 학산도서관  (송도동),1981,032-835-9410,032-835-0729,http://lib.inu.ac.kr,400,126.6329015,37.37654098,정좌표
college_lib_4.shp.csv,15,인천재능대학교,인천재능대학교 학술정보관,JEI UNIVERSITY,사립,전문대학(2년제),1,401070,인천 동구 송림동 재담길2 122 번지,1970,032-890-7051,032-890-7055,http://lib.jeiu.ac.kr,400,126.652422,37.48113718,정좌표
college_lib_4.shp.csv,16,인하공업전문대학,인하공업전문대학 도서관,INHA TECHNICAL COLLEGE LIBRARY,사립,전문대학(3년제),0,22212,"인천광역시 남구 인하로 100, 인하공업전문대학 도서관 (용현동, 인하대,인하공전,정석항공고)",1975,032-870-2090,032-870-2490,http://library.inhatc.ac.kr,400,126.6501618,37.44973226,정좌표
college_lib_4.shp.csv,17,인하대학교,인하대학교 정석학술정보관,Inha University Jungseok Memorial Library,사립,대학교,2,22212,인천광역시 미추홀구 인하로 100 ,1955,032-860-9014,032-860-9015,http://lib.inha.ac.kr,400,126.6501618,37.44973226,정좌표
college_lib_4.shp.csv,18,장로회신학대학교,장로회신학대학교 도서관,Presbyterian University and Theological Seminary Library,사립,대학교,1,4965,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",1960,02-450-0770,02-450-0779,http://library.puts.ac.kr,400,127.1030015,37.54975194,정좌표
college_lib_4.shp.csv,19,장안대학교,장안대학교 도서관,JANGAN  UNIVERSITY  LIBRARY,사립,전문대학(2년제),1,18331,"경기도 화성시 봉담읍 삼천병마로 1182, 장안대학교 학술정보관 (봉담읍, 장안대학)",1979,031-299-3384,031-227-2725,http://library.jangan.ac.kr,400,126.9463492,37.21078389,정좌표
college_lib_4.shp.csv,20,전남과학대학교,전남과학대학교 도서관,Chunnam Techno University Library,사립,전문대학(2년제),0,516911,전남 곡성군 옥과면 대학로 113번지,1991,061-360-5055,061-360-5110,http://lib.cntu.ac.kr,400,127.13202,35.27652716,정좌표
college_lib_4.shp.csv,21,전남대학교,전남대학교 도서관,Chonnam National University Library,국립,대학교,4,61186,"광주광역시 북구 용봉로 77, 전남대학교 도서관 (용봉동, 전남대학교)",1953,062-530-3571,062-530-3529,http://lib.jnu.ac.kr,400,126.9015827,35.17651747,정좌표
college_lib_4.shp.csv,22,전남도립대학교,전남도립대학교 도서관,Jeonnam State University Library,공립,전문대학(2년제),0,57337,전라남도 담양군 담양읍 죽녹원로 152,1998,061-380-8482,061-380-8483,http://lib.dorip.ac.kr,400,126.9924796,35.32618203,정좌표
college_lib_4.shp.csv,23,전북과학대학교,전북과학대학교 문헌정보관,JEONBUK SCIENCE COLLEGE LIBRARY,사립,전문대학(2년제),0,56204,"전라북도 정읍시 정읍사로 509, 문헌정보관 (시기동, 전북과학대학)",1995,063-530-9269,063-530-9285,http://lib.jbsc.ac.kr/,400,126.8607168,35.55019118,정좌표
college_lib_4.shp.csv,24,전북대학교,전북대학교 중앙도서관,Jeonbuk National University Library,국립,대학교,4,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",1955,063-270-3456,063-270-3468,http://dl.jbnu.ac.kr,400,127.1325381,35.84660195,정좌표
college_lib_4.shp.csv,25,전주교육대학교,전주교육대학교 도서관,Jeonju National University of Education Library,국립,교육대학,0,55101,"전라북도 전주시 완산구 서학로 50, 전주교육대학교 (동서학동, 전주교육대학교)",1958,063-281-7033,063-281-7038,http://lib.jnue.ac.kr/JNUE/,400,127.1538068,35.80916802,정좌표
college_lib_4.shp.csv,26,전주기전대학,전주기전대학 도서관,Jeonju Kijeon College Library,사립,전문대학(3년제),0,560701,전북 전주시 완산구 전주천서로 267,1973,063-280-5211,063-287-2025,http//library.kijeon.ac.kr,400,127.1350738,35.81731174,정좌표
college_lib_4.shp.csv,27,전주대학교,전주대학교 도서관,Jeonju University Library ,사립,대학교,0,55069,"전라북도 전주시 완산구 천잠로 303, 전주대학교 도서관 (효자동3가, 전주대학교)",1964,063-220-2193,063-220-2597,http://lib.jj.ac.kr,400,127.0886369,35.81337267,정좌표
college_lib_4.shp.csv,28,전주비전대학교,전주비전대학교 도서관,vision college of jeon ju Library ,사립,전문대학(2년제),0,55069,"전라북도 전주시 완산구 천잠로 235, 도서관 (효자동2가, 전주비전대학)",1980,063-220-3751,063-220-3759,lib.jvision.ac.kr,400,127.0880822,35.80785288,정좌표
college_lib_4.shp.csv,29,제네바신학대학원대학교,제네바신학대학원대학교 도서관,Geneva Theological Seminary,사립,전문대학원,0,10801,"경기도 파주시 파평면 파산서원길 64-68, 제네바신학대학원대학교 (파평면, 고려신학교연수원)",2016,031-958-6001,031-958-6009,http://lib.gts.ac.kr,400,126.8587212,37.93567909,정좌표
college_lib_4.shp.csv,30,제주관광대학교,제주관광대학교 도서관,Jeju Tourism University Library,사립,전문대학(2년제),0,63063,"제주특별자치도 제주시 애월읍 평화로 2715, 제주관광대학교 (애월읍, 제주관광대학)",1993,064-740-8820,064-740-8705,http://lib.jtu.ac.kr,400,126.4343027,33.44747985,정좌표
college_lib_4.shp.csv,31,제주국제대학교,제주국제대학교 도서관,Jeju International University Library,사립,대학교,0,63309,"제주특별자치도 제주시 516로 2870 (영평동, 제주국제대학교)",1973,064-754-0253,064-724-1209,http://www.jeju.ac.kr,400,126.5691407,33.44315843,정좌표
college_lib_4.shp.csv,32,제주대학교,제주대학교 중앙도서관,Jeju National University Library,국립,대학교,3,63243,제주특별자치도 제주시 제주대학로 102 (아라일동),1952,064-754-2220,064-755-6185,http://lib.jejunu.ac.kr,400,126.5567759,33.45174268,정좌표
college_lib_4.shp.csv,33,제주한라대학교,제주한라대학교 도서관,CHEJU HALLA UNIVERSITY LIBRARY,사립,전문대학(3년제),0,63092,"제주특별자치도 제주시 한라대학로 38, 제주한라대학교 도서관 (노형동)",1969,064-741-7509,064-741-7560,http://lib.chu.ac.kr,400,126.4758302,33.47681066,정좌표
college_lib_4.shp.csv,34,조선간호대학교,조선간호대학교 도서관,chosun nursing college,사립,전문대학(4년제),0,61453,"광주광역시 동구 필문대로 309-2, 조선간호대학교 도서관 (서석동, 조선간호대학교)",1972,062-231-7041,062-231-7019,http://library.cnc.ac.kr/,400,126.9287734,35.13780995,정좌표
college_lib_4.shp.csv,35,조선대학교,조선대학교 도서관,Chosun University Library,사립,대학교,1,501759,광주 동구 서석동 필문대로 309 조선대학교 중앙도서관,1950,062-230-7513,062-608-5376,http://library.chosun.ac.kr/,400,126.9291515,35.14074796,정좌표
college_lib_4.shp.csv,36,조선이공대학교,조선이공대학교 도서관,Chosun College of Science and Technology,사립,전문대학(2년제),1,501744,광주 동구 필문대로 309-1번지,1968,062-230-8102,062-230-8105,http://book.cst.ac.kr,400,126.9300559,35.138658,정좌표
college_lib_4.shp.csv,37,주안대학원대학교,주안대학원대학교 도서관,Juan International University Library,사립,전문대학원,0,22140,"인천광역시 남구 석바위로74번길 11, 주안대학원대학교 (주안동, 주안대학원대학교)",2011,032-446-5200,032-428-9779,http://lib.jiu.ac.kr,400,126.6814679,37.46047992,정좌표
college_lib_4.shp.csv,38,중부대학교,중부대학교 도서관,Joongbu University Library,사립,대학교,1,312702,충남 금산군 추부면 대학로 201 중부대학교 도서관,1984,041-750-6449,041-752-3934,julis.joongbu.ac.kr,400,127.4491356,36.19357927,정좌표
college_lib_4.shp.csv,39,중앙대학교,중앙대학교 서울캠퍼스 도서관,Chung-Ang University Central Library  of Seoul Campus,사립,대학교,1,6974,"서울특별시 동작구 흑석로 84, 중앙대학교 학술정보원 (흑석동, 중앙대학교)",1959,02-820-6195,02-813-8497,http://library.cau.ac.kr,400,126.9578565,37.50407107,정좌표
college_lib_4.shp.csv,40,중앙대학교,중앙대학교 제2캠퍼스 도서관,Chung-Ang University Anseong Campus Central Library,사립,대학교,0,17546,경기도 안성시 대덕면 서동대로 4726 (대덕면),1980,031-670-3445,031-675-1391,http://alibrary.cau.ac.kr,400,127.2301612,37.00844761,정좌표
college_lib_4.shp.csv,41,중앙승가대학교,중앙승가대학교 도서관,Joong-Ang Sangha University Library,사립,대학교,0,10118,"경기도 김포시 승가로 123 (풍무동, 중앙승가대학교)",1989,031-980-7759,031-980-7741,http://www.sanghalib.ac.kr,400,126.7048418,37.60381607,정좌표
college_lib_4.shp.csv,42,중원대학교,중원대학교 학술정보센터,JUNGWON UNIVERSITY LIBRARY,사립,대학교,0,28024,"충청북도 괴산군 괴산읍 문무로 85, M1 501호 (괴산읍, 중원대학교)",2009,043-830-8207,043-830-8209,http://library.jwu.ac.kr,400,127.7963015,36.81956397,정좌표
college_lib_4.shp.csv,43,진주교육대학교,진주교육대학교 도서관,Chinju National University of Education Library,국립,교육대학,1,52673,"경상남도 진주시 진양호로369번길 3 (신안동, 진주교육대학교) 도서관",1969,055-740-1362,055-740-1365,http://lib.cue.ac.kr,400,128.0655369,35.18625153,정좌표
college_lib_4.shp.csv,44,진주보건대학교,진주보건대학교 학술정보관,JINJU HEALTH COLLEGE LIBRARY ,사립,전문대학(3년제),0,52655,"경상남도 진주시 의병로 51, 진주보건대학교 (상봉동, 진주보건대학교)",1972,055-740-1749,055-743-3010,http://lib.jhc.ac.kr,400,128.0665515,35.19753491,정좌표
college_lib_4.shp.csv,45,차의과학대학교,차의과학대학교 도서관,CHA UNIVERSITY LIBRARY,사립,대학교,0,11160,"경기도 포천시 해룡로 120, 차의과학대학교 도서관 (동교동, 포천중문의과대학)",1997,031-850-9451,031-541-4071,http://lib.cha.ac.kr,400,127.1377268,37.85705862,정좌표
college_lib_4.shp.csv,46,창신대학교,창신대학교 중앙도서관,CHANGSHIN UNIVERSITY LIBRARY,사립,대학교,0,51352,"경상남도 창원시 마산회원구 팔용로 262 (합성동, 창신대학교)",1991,055-250-3131,055-250-3135,http://lib.cs.ac.kr,400,128.5998024,35.24515426,정좌표
college_lib_4.shp.csv,47,창원대학교,창원대학교 도서관,Changwon National University Library,국립,대학교,0,51140,"경상남도 창원시 의창구 창원대학로 20 (퇴촌동, 창원대학교)",1969,055-213-2408,055-213-2420,http://lib.changwon.ac.kr,400,128.6987327,35.24115922,정좌표
college_lib_4.shp.csv,48,창원문성대학교,창원문성대학교 도서관,Changwon Moonsung University Library,사립,전문대학(3년제),0,641771,경남 창원시 의창구 충혼로 91 두대동,1979,055-279-5054,055-279-5053,http://lib.cmu.ac.kr/CWL/,400,128.6607413,35.23252105,정좌표
college_lib_4.shp.csv,49,청강문화산업대학교,청강문화산업대학교 도서관,Curtural Information Center - Library,사립,전문대학(3년제),1,17390,"경기도 이천시 마장면 청강가창로 389-94, 청강문화산업대학교 도서관 (마장면)",1996,031-639-5771,031-639-5775,http://library.ck.ac.kr,400,127.3566583,37.20632235,정좌표
college_lib_4.shp.csv,50,청암대학교,청암대학교 학술정보센터,cheongam college library,사립,전문대학(3년제),1,540743,전남 순천시 녹색로 1641,1954,061-740-7161,061-740-7164,http://lib.ca.ac.kr/,400,127.489138,34.92645467,정좌표
college_lib_4.shp.csv,51,청운대학교,청운대학교 학술정보원,Chungwoon University Institute of IT & Library,사립,산업대학,1,32244,충청남도 홍성군 홍성읍 대학길 25 (홍성읍),1995,041-630-3124,041-634-8181,http://cwlib.chungwoon.ac.kr,400,126.6645182,36.5823646,정좌표
college_lib_4.shp.csv,52,청주교육대학교,청주교육대학교 도서관,Cheongju national University of Education Library,국립,교육대학,0,28690,"충청북도 청주시 서원구 청남로 2065 (수곡동, 청주교육대학교)",1962,043-299-0662,043-299-0669,http://lib.cje.ac.kr,400,127.4847659,36.61611296,정좌표
college_lib_4.shp.csv,53,청주대학교,청주대학교 중앙도서관,Cheongju University Central Library ,사립,대학교,0,28503,"충청북도 청주시 청원구 대성로 298, 청주대학교 중앙도서관 (내덕동, 청주대학교)",1947,043-229-8739,043-229-8743,http://library.cju.ac.kr,400,127.4974972,36.65501699,정좌표
college_lib_4.shp.csv,54,초당대학교,초당대학교 도서관,Chodang University Library,사립,대학교,0,58530,"전라남도 무안군 무안읍 무안로 380 (무안읍, 초당대학교)",1994,061-450-1902,061-450-1903,http://library.cdu.ac.kr,400,126.4737631,34.97726945,정좌표
college_lib_4.shp.csv,55,총신대학교,총신대학교 도서관,Chongshin University Library,사립,대학교,1,6988,"서울특별시 동작구 사당로 143, 총신대학교 도서관 (사당동, 대한예수교장로회총회신학원)",1901,02-3479-0280,02-537-0753,http://lib.chongshin.ac.kr,400,126.9666222,37.48874283,정좌표
college_lib_4.shp.csv,56,추계예술대학교,추계예술대학교 도서관,ChuGye University for the Arts Digital Information Library,사립,대학교,0,3762,"서울특별시 서대문구 북아현로11가길 7 (북아현동, 추계예술대학교)",1974,02-362-3066,02-364-7556,https://lib.chugye.ac.kr,400,126.9529521,37.56167182,정좌표
college_lib_4.shp.csv,57,춘천교육대학교,춘천교육대학교 도서관,Chuncheon National University of Education Library,국립,교육대학,0,200703,강원 춘천시 공지로 126,1962,033-260-6302,033-260-6310,http://library.cnue.ac.kr,400,127.7506182,37.85923744,정좌표
college_lib_4.shp.csv,58,춘해보건대학교,춘해보건대학교 도서관,CHOONHAE COLLEGE OF HEALTH SCIENCES LIBRARY ,사립,전문대학(3년제),0,44965,"울산광역시 울주군 웅촌면 대학길 9 (웅촌면, 춘해보건대학)",1968,052-270-0411,052-270-0419,http://lib.ch.ac.kr,400,129.1975249,35.45830282,정좌표
college_lib_4.shp.csv,59,충남대학교,충남대학교 도서관,Chungnam National University Library,국립,대학교,3,34134,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",1953,042-821-6023,042-823-4520,http://library.cnu.ac.kr,400,127.3404341,36.36595163,정좌표
college_lib_4.shp.csv,60,충남도립대학교,충남도립대학교 도서관,Chungnam State University  Library,공립,전문대학(3년제),1,33303,"충청남도 청양군 청양읍 학사길 55 (청양읍, 충남도립대학교)",1998,041-635-6645,041-635-7951,http://lib.cnsu.ac.kr/,400,126.802822,36.43647759,정좌표
college_lib_4.shp.csv,61,충북대학교,충북대학교 도서관,Chungbuk National University Library,국립,대학교,3,28644,"충청북도 청주시 서원구 충대로 1, 충북대학교 도서관 (개신동, 충북대학교)",1951,043-261-2898,043-273-2805,http://cbnul.chungbuk.ac.kr/,400,127.4532715,36.63275656,인근좌표
college_lib_4.shp.csv,62,충북도립대학교,충북도립대학교 학술정보원,Chungbuk Provincial University Library,공립,전문대학(2년제),0,29046,"충청북도 옥천군 옥천읍 대학길 15, 충북도립대학교 학술정보원 (옥천읍, 충북도립대학교)",1998,043-220-5361,043-220-5369,http://lib.cpu.ac.kr,400,127.5721355,36.29999489,정좌표
college_lib_4.shp.csv,63,충북보건과학대학교,충북보건과학대학교 도서관,chungbuk Health Science University Library,사립,전문대학(2년제),0,28150,"충청북도 청주시 청원구 내수읍 덕암길 10, 충북보건과학대학교 (내수읍, 충북보건과학대학교)",1992,043-210-8152,043-210-8154,http://lib.chsu.ac.kr,400,127.55295,36.70274933,정좌표
college_lib_4.shp.csv,64,충청대학교,충청대학교 도서관,Chung Cheong University Library,사립,전문대학(2년제),0,28171,"충청북도 청주시 흥덕구 강내면 월곡길 38(강내면, 충청대학교)",1983,043-230-2042,043-230-2049,http://clis.ok.ac.kr,400,127.3682097,36.61812578,정좌표
college_lib_4.shp.csv,65,치유상담대학원대학교,치유상담대학원대학교 도서관,Dong San library,사립,특수대학원,0,137840,서울 서초구 방배동 877-15,2014,02-599-2430,02-599-3563,http://ccgu.egentouch.com,400,126.9954794,37.4884716,정좌표
